"","date","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge","DO.mod"
"1",2019-05-31,2019-05-31 13:58:57,10.36,11.3472070098576,0.337744730939587,9.769,534.929995348854,380.391818589018,NA
"2",2019-05-31,2019-05-31 14:13:57,10.3581818181818,11.3452155730359,0.337744730939587,9.79,534.929995348837,380.391818589018,NA
"3",2019-05-31,2019-05-31 14:28:57,10.35,11.3362541073384,0.337744730939587,9.797,495.882712790698,380.391818589018,NA
"4",2019-05-31,2019-05-31 14:43:57,10.34,11.3377192982456,0.338719427515944,9.79,456.835430232558,384.087872380689,NA
"5",2019-05-31,2019-05-31 14:58:57,10.34,11.3377192982456,0.338232079227765,9.79136363636364,417.788147674419,382.239845484854,NA
"6",2019-05-31,2019-05-31 15:13:57,10.3336363636364,11.3431793234209,0.338232079227765,9.78,378.740865116279,382.239845484854,NA
"7",2019-05-31,2019-05-31 15:28:57,10.33,11.3516483516484,0.338232079227765,9.76,373.734043604651,382.239845484854,NA
"8",2019-05-31,2019-05-31 15:43:57,10.33,11.3618638136186,0.338719427515944,9.72945454545455,368.727222093023,384.087872380689,NA
"9",2019-05-31,2019-05-31 15:58:57,10.32,11.3907284768212,0.338232079227765,9.63309090909091,363.720400581395,382.239845484854,NA
"10",2019-05-31,2019-05-31 16:13:57,10.32,11.3781697905182,0.340181472380481,9.648,358.713579069767,389.631953068196,NA
"11",2019-05-31,2019-05-31 16:28:57,10.32,11.3781697905182,0.338719427515944,9.63218181818182,337.204984883721,384.087872380689,NA
"12",2019-05-31,2019-05-31 16:43:57,10.32,11.3907284768212,0.337744730939587,9.586,315.696390697674,380.391818589018,NA
"13",2019-05-31,2019-05-31 16:58:57,10.32,11.4033149171271,0.338719427515944,9.55045454545455,294.187796511628,384.087872380689,NA
"14",2019-05-31,2019-05-31 17:13:57,10.32,11.4159292035398,0.339206775804123,9.527,272.679202325581,385.935899276525,NA
"15",2019-05-31,2019-05-31 17:28:57,10.3154545454545,11.4200885668277,0.339206775804123,9.502,247.496963953488,385.935899276525,NA
"16",2019-05-31,2019-05-31 17:43:57,10.31,11.419796596516,0.339694124092302,9.48127272727273,222.314725581395,387.78392617236,NA
"17",2019-05-31,2019-05-31 17:58:57,10.31,11.430155210643,0.338719427515944,9.46427272727273,197.132487209302,384.087872380689,NA
"18",2019-05-31,2019-05-31 18:13:57,10.31,11.4336122593003,0.340668820668659,9.441,171.950248837209,391.479979964032,NA
"19",2019-05-31,2019-05-31 18:28:57,10.31,11.4428412874584,0.339694124092302,9.426,146.954655290698,387.78392617236,NA
"20",2019-05-31,2019-05-31 18:43:57,10.3054545454545,11.4435695538057,0.339694124092302,9.407,121.959061744186,387.78392617236,NA
"21",2019-05-31,2019-05-31 18:58:57,10.3,11.4444444444444,0.339206775804123,9.38409090909091,96.9634681976744,385.935899276525,NA
"22",2019-05-31,2019-05-31 19:13:57,10.3,11.4571746384872,0.339694124092302,9.359,71.9678746511628,387.78392617236,NA
"23",2019-05-31,2019-05-31 19:28:57,10.3,11.4571746384872,0.340668820668659,9.32818181818182,63.3348108139535,391.479979964032,NA
"24",2019-05-31,2019-05-31 19:43:57,10.3072727272727,11.4780319902814,0.340181472380481,9.304,54.7017469767442,389.631953068196,NA
